Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
Italy,ITA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30733.53358,31184.75582,31423.57106,31136.54762,31799.82318,32717.31242,33128.86497,33719.05622,34254.12314,34782.58517,36056.71794,36675.10472,36711.54908,36604.03267,36943.21957,37111.24693,37742.30781,38105.6859,37456.46049,35242.14283,35726.44917,35870.71377,34765.67725,33764.21742,33341.0388,33587.12264
Jamaica,JAM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7386.651599,7692.403,7787.799682,8458.419753,8509.276397,8639.011948,8526.31057,8348.754602,8081.420615,8110.545988,8134.101466,8192.349991,8324.992244,8599.166827,8681.738267,8728.003854,8949.080089,9045.046312,8947.943917,8521.832469,8365.502066,8481.245974,8405.257953,8429.942231,8469.558472,8528.896333
Japan,JPN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29550.0088,30437.73972,30610.95177,30587.726,30746.94584,31224.71653,31958.68035,32391.3509,31656.36756,31535.63223,32193.65047,32230.33311,32248.58157,32721.91258,33483.11555,33916.12394,34468.44063,35183.60073,34800.25942,32880.96536,34423.93133,34335.30402,35003.54294,35540.53614,35587.16602,35804.2312
Jordan,JOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6661.445178,6437.514788,7220.677828,7147.986927,7147.368763,7298.636761,7236.517246,7314.772181,7409.899861,7548.0173,7742.490165,8011.56555,8323.395951,8491.83016,8988.838273,9428.50865,9828.104626,10208.51947,10490.3716,10611.42181,10441.12719,10324.44669,10243.48484,10211.54935,10242.04049,10239.66428
Kazakhstan,KAZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13601.07074,12029.52925,11399.86764,10419.96439,9240.141983,8632.394711,8807.953107,9100.340536,9082.867604,9417.380595,10371.40835,11791.58532,12946.62656,14103.13966,15349.99892,16689.93213,18281.37308,19681.9888,20085.2854,19797.45753,20944.78272,22134.09211,22828.48023,23806.80271,24418.86367,24352.8462
Kenya,KEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.970839,2331.790929,2239.616083,2178.339075,2169.870422,2202.170242,2232.883091,2186.998403,2203.760986,2199.757523,2158.48511,2184.010257,2140.289099,2146.641842,2198.140527,2267.943536,2352.382903,2448.45547,2390.364197,2404.92276,2538.576473,2622.730169,2669.807236,2747.549436,2818.525658,2901.012941
Kiribati,KIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.679971,1340.301504,1363.080874,1392.78311,1442.833307,1409.477206,1473.319945,1530.506706,1670.129492,1644.141396,1769.790828,1752.09635,1732.255452,1770.667471,1793.490696,1755.774756,1642.330737,1728.135305,1737.362725,1689.273213,1646.72953,1659.293952,1674.592331,1693.809047,1725.85646,1749.204476
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12086.76238,13130.13067,13743.55156,14465.74014,15577.13775,16798.39457,17834.77504,18687.20362,17492.70534,19232.5846,20756.77579,21536.08194,23008.07837,23565.6093,24627.61063,25541.46475,26733.64524,28063.26818,28650.2824,28716.09789,30440.40127,31327.1269,31901.07293,32684.31908,33639.60763,34386.57488
Kosovo,KSV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4635.344024,5881.685286,5836.491591,6181.324689,6338.487324,6716.340219,6962.630094,7410.170326,7545.306925,7735.069785,7927.136646,8222.594135,8386.824051,8613.734712,8744.408085,9140.101399
Kuwait,KWT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79711.57048,80151.0856,79778.47018,78954.62758,73905.72389,74314.7968,72578.8502,72845.66703,83269.77937,89236.26246,94007.12832,95751.3333,95527.95141,91864.52382,80151.04414,73695.13279,76308.59071,77072.67843,74181.33029,69877.98654,67112.99552
Kyrgyz Republic,KGZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3474.66797,3149.934885,2681.332781,2266.164407,1811.643445,1696.363515,1789.853966,1938.835815,1949.832933,1991.301565,2074.505285,2164.268294,2144.121251,2270.924676,2401.265002,2370.166045,2417.579471,2599.206018,2790.9349,2837.031419,2790.170664,2920.60321,2869.838962,3120.542044,3181.642167,3224.877613
Lao PDR,LAO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621.104689,1642.909946,1685.884504,1737.380789,1831.191712,1913.512941,2001.374009,2095.717729,2138.195685,2254.638386,2346.684406,2444.220595,2552.358208,2670.009001,2799.668946,2953.707316,3156.740717,3338.912595,3537.170275,3735.955811,3984.967581,4233.381248,4498.090259,4799.834455,5076.222378,5341.30792
Latvia,LVA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8145.56514,8431.754205,9282.075481,9982.176932,10327.57884,10990.7931,11852.58762,12843.87591,14061.15423,15401.22827,17234.63183,19463.64918,21577.72115,21021.19585,18304.61252,17983.06105,19451.03228,20482.58017,21328.70708,22038.46663,22628.43727
Lebanon,LBN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7734.354559,10496.88355,10699.4827,11136.47968,11729.40485,12253.86127,12725.6769,12347.3791,12703.58258,12474.95974,12335.02766,12347.56972,12173.69018,11961.31419,12317.42914,12258.12538,12239.16401,13297.11263,14422.30036,15632.68804,16277.7311,15683.58332,14946.13142,14045.98451,13471.81321,13117.25072
Lesotho,LSO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300.541377,1326.116772,1394.525528,1412.807464,1461.01688,1465.810592,1520.236118,1562.589749,1572.441002,1563.316055,1628.981923,1684.02689,1680.422452,1746.940228,1774.579811,1809.511439,1873.3494,1946.662887,2041.014461,2090.240846,2232.557609,2297.389548,2383.52704,2459.102173,2517.01021,NA
Liberia,LBR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.8402059,762.018191,503.7753789,341.4102688,265.418203,246.6705278,261.7360358,501.6770251,603.992773,686.0512054,836.5395269,830.2925802,841.3608121,577.6570495,581.5482872,596.3225494,622.3924596,655.1178472,673.1858118,681.2793864,697.9098859,732.6330069,770.3226181,817.1783953,803.6551766,786.916697
Libya,LBY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21588.38785,21997.48301,21247.2743,20700.19561,23015.72323,23646.08728,26004.74921,27200.07485,28396.03244,28652.4351,28033.86061,29173.60809,11023.43714,22560.30322,19557.05031,14879.98843,13320.82618
Liechtenstein,LIE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,LTU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9229.21523,9778.584857,10667.9671,11547.91799,11498.17999,12023.02345,12913.42787,13897.59087,15487.48943,16688.29255,18273.01333,19942.21956,22417.94225,23244.94844,20022.49302,20782.07684,22541.72557,23722.37792,24813.11997,25786.3379,26396.86808
Luxembourg,LUX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56437.29188,60499.87904,60787.90497,62496.78598,64007.10208,64018.17553,64109.55849,67070.21902,70541.03201,75454.81915,80732.17104,81494.26665,83564.91765,83709.41315,86168.44786,87589.52543,90609.02231,96711.05037,94196.75683,87496.4751,90790.82946,91073.32208,88159.06061,89889.35759,91368.11265,93552.60435
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34392.26973,34723.75248,38476.13096,39715.58479,40710.52088,41349.37288,40495.73121,39707.92312,37268.19824,35806.24434,37281.2102,42442.4887,45605.93942,50177.84569,62517.62829,66175.42404,73176.22249,81490.17579,81888.57089,80721.76986,98614.68424,117340.9708,125624.8444,137164.3673,133675.785,104718.2625
"Macedonia, FYR",MKD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9627.308563,9068.522979,8522.121627,7934.17676,7829.582512,7752.691558,7825.505409,7893.682262,8099.12355,8386.640263,8712.863513,8405.788191,8501.42694,8667.839507,9053.115711,9460.07684,9924.493032,10545.85003,11102.11227,11042.66589,11394.06626,11641.23022,11569.1852,11888.80982,12291.49467,12724.67528
Madagascar,MDG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660.726262,1509.847532,1482.208571,1467.807756,1422.225606,1402.190938,1387.945794,1394.354269,1404.014456,1423.932202,1446.046693,1486.708574,1259.478788,1341.886342,1371.233993,1393.020551,1421.354303,1467.577583,1528.344879,1426.279127,1390.425166,1371.648575,1374.200838,1366.63472,1370.664387,1373.344023
Malawi,MWI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.4556153,795.1270522,730.8304458,800.4447748,716.4109796,827.9830131,872.2293696,882.9273035,890.9960503,891.1912123,880.1106956,814.5951202,807.5783455,832.3509538,855.0401904,859.4229625,874.8000863,931.363993,973.2242169,1023.050829,1060.746976,1078.855647,1066.041958,1087.555734,1114.766049,1112.987302
Malaysia,MYS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10451.47157,11143.92027,11821.40086,12664.00784,13484.80122,14439.08601,15483.32295,16200.14363,14638.7179,15170.47751,16146.21684,15890.41993,16416.95083,17040.81093,17864.46194,18478.48295,19163.60618,20014.3665,20621.2931,19968.77076,21101.88085,21866.34075,22706.39696,23418.83148,24459.77964,25308.0193
Maldives,MDV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6972.743499,7248.425903,8085.784975,8989.324797,7985.527027,9287.680773,9818.160046,10646.5708,10115.67932,10514.3976,11126.94559,11167.7473,11454.59091,11953.58551,11892.45882
Mali,MLI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893.3137814,976.3075985,921.6566401,925.8689363,935.0455007,918.4980578,957.4439315,977.3281129,1023.464509,1052.418,1022.226103,1138.182229,1192.0864,1305.73929,1187.484866,1269.247735,1382.095346,1447.971404,1534.427727,1659.690471,1782.733499,1862.940401,2011.029715,2089.864809,2187.519065,2285.307216
Malta,MLT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16596.33092,17459.33117,18099.58126,18731.99989,19616.4554,20720.29313,21372.91889,22343.66875,23347.05572,24330.18807,25840.95016,24685.37643,25190.92574,25058.8365,24765.84002,25510.52445,25983.01625,27000.55831,27871.64047,26887.75981,27906.52425,28177.57367,28271.08005,28821.65842,NA,NA
Marshall Islands,MHL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3020.641048,2949.647717,3102.614007,3244.93889,3400.005298,3647.307935,3247.531535,3020.576969,2921.94661,2843.469516,3006.062509,3165.893089,3250.142266,3258.543279,3259.301803,3349.96959,3412.963468,3536.688065,3464.207262,3375.917369,3507.467457,3505.269694,3595.56723,3671.202098,3627.846116,NA
Mauritania,MRT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2815.714368,2787.38904,2760.727619,2840.657957,2675.302949,2853.394105,2931.73485,2730.892436,2723.98091,2846.631516,2749.063332,2718.968597,2653.391922,2726.926735,2798.792076,2963.571259,3427.495456,3432.46383,3381.877236,3263.134925,3333.731442,3403.534526,3511.306284,3633.179456,3693.542041,NA
Mauritius,MUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7567.5316,7818.332188,8218.665543,8534.560472,8763.997498,9061.515622,9470.501015,9884.590827,10374.98723,10511.37658,11348.13287,11548.58437,11711.05641,12051.78245,12664.58022,12746.10324,13187.62397,13900.97373,14614.12403,15019.76997,15598.46002,16179.29153,16654.32962,17147.63103,17736.92173,18333.4202
Mexico,MEX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12547.49333,12817.10279,13019.43442,13283.31012,13644.54977,12618.68456,13116.25949,13779.6561,14180.44273,14323.68524,14856.11642,14563.4578,14397.76108,14423.61131,14852.91983,15095.56693,15609.43053,15859.47071,15825.10032,14843.3568,15364.87217,15754.19717,16158.25021,16154.7442,16301.47008,16501.9411
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763.054983,2894.099636,2932.566625,3094.254664,3016.193996,3184.847216,3063.362528,2873.197734,2965.500665,3018.471811,3167.316354,3230.473824,3255.533974,3320.158266,3220.140579,3301.391923,3312.153128,3262.456127,3197.449519,3244.075179,3337.147256,3410.284084,3428.198625,3299.663757,3177.392579,NA
Moldova,MDA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6439.71481,5397.67714,3824.887823,3784.094532,2621.893597,2596.372406,2466.294154,2515.039477,2352.512134,2276.097826,2328.626567,2476.204051,2675.536802,2860.164986,3079.716332,3318.363766,3487.274684,3602.601562,3889.73492,3661.375283,3925.033637,4179.214809,4150.504755,4541.735623,4762.641836,4741.824603
Monaco,MCO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5122.531598,4605.976505,4131.959446,3966.202972,4020.142815,4243.838014,4303.981433,4435.084204,4544.505908,4643.476392,4655.018712,4748.318822,4924.67051,5215.111983,5705.515663,6047.132331,6482.338876,7052.128584,7572.058773,7364.245006,7708.580088,8889.345538,9809.344866,10757.30442,11403.34551,11470.90486
Montenegro,MNE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10024.11483,10547.44855,9582.180842,9896.391717,9965.075552,10113.79942,10325.34814,10760.5774,11195.19454,12139.10382,13414.33814,14317.52607,13478.64874,13785.44303,14215.55918,13816.72493,14293.12096,14533.96119,15010.48497
Morocco,MAR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3901.037416,4106.339387,3948.811114,3852.371089,4190.698065,3903.174995,4322.645842,4197.129079,4443.074324,4436.655199,4469.642712,4744.733883,4842.211559,5079.231378,5269.360338,5386.949943,5734.168721,5872.90889,6151.308571,6336.86451,6496.607116,6746.899456,6853.651294,7076.132317,7146.28334,7360.856457
Mozambique,MOZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.0149615,383.4158367,350.9732539,366.9684583,374.6798976,369.8220962,454.875961,490.3847747,534.4621854,561.4661622,555.5598808,608.6434699,643.1277777,665.0081279,696.1792768,735.2689746,784.9913289,819.835179,852.0035861,881.0991225,913.9883959,951.8253639,991.9490399,1033.306974,1079.5696,1115.992707
Myanmar,MMR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NAM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5716.231306,5969.165538,6197.372097,5920.383128,5848.966383,5899.264741,5904.994443,5969.547578,5989.489607,6033.286443,6110.303402,6076.460812,6280.458947,6471.430526,7184.859102,7278.341463,7691.126626,8084.882724,8171.517731,8056.132669,8381.883321,8625.717922,8858.713696,9140.473095,9491.501398,9800.779947
Nauru,NRU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198.441129,1241.916514,1258.360652,1271.607176,1340.014769,1352.043382,1390.818414,1428.891521,1441.656588,1476.310921,1539.768352,1586.882828,1564.423302,1603.128147,1656.269549,1693.150391,1730.612019,1771.16318,1860.613928,1925.393623,1996.859597,2042.140687,2114.781135,2175.637385,2265.053018,2313.392778
Netherlands,NLD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32314.26756,32842.62351,33151.34911,33335.09035,34115.8542,35005.58661,36087.24786,37445.6966,38899.65764,40593.69985,42012.99837,42582.81715,42355.72797,42276.04967,42984.93021,43811.07201,45279.84053,46852.47807,47463.3986,45440.87804,45842.51911,46388.29359,45728.41817,45367.93821,45662.06538,46374.36827
New Caledonia,NCL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24237.43673,22839.95862,22855.65047,24046.40404,24941.03096,25707.11002,26223.6474,26392.99384,26319.08673,27624.16128,28222.28784,29020.45018,29910.73628,30685.94888,31384.89985,32087.90662,32626.64326,33249.80166,32537.14367,32040.29142,32120.28708,32734.38316,33446.33026,33714.43423,34262.72675,34762.35232
Nicaragua,NIC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3019.9025,2948.52118,2895.329623,2821.912382,2855.365367,2964.175395,3092.852426,3157.85399,3219.251307,3390.040395,3474.935731,3525.946722,3503.769035,3544.701228,3684.612783,3792.670811,3898.766309,4051.474952,4113.081346,3948.723677,4024.227218,4223.427239,4406.995386,4553.613288,4707.445227,4884.150761
